"lat","lon","uhi"
50.02109909057617,8.475500106811523,0.21125000000000002
50.02130126953125,8.489899635314941,0.4015277777777778
50.02149963378906,8.504400253295898,0.1513888888888889
50.02170181274414,8.518799781799316,0.14222222222222222
50.02190017700195,8.533300399780273,0.09069444444444447
50.022098541259766,8.547699928283691,0.4091666666666667
50.022300720214844,8.562199592590332,0.38333333333333336
50.02239990234375,8.576600074768066,0.48055555555555557
50.02259826660156,8.591099739074707,0.6043055555555555
50.02280044555664,8.605500221252441,0.5215277777777778
50.02299880981445,8.619999885559082,0.02416666666666667
50.023101806640625,8.634400367736816,0.001666666666666667
50.02330017089844,8.648900032043457,0
50.02349853515625,8.663299560546875,0.5906944444444444
50.02370071411133,8.677800178527832,0.1909722222222222
50.023799896240234,8.69219970703125,0.8558333333333334
50.02399826049805,8.706600189208984,0.18222222222222226
50.02410125732422,8.721099853515625,0.14055555555555557
50.02429962158203,8.73550033569336,0.053750000000000006
50.02450180053711,8.75,0
50.024600982666016,8.764399528503418,0.18722222222222223
50.02479934692383,8.778900146484375,0.7940277777777779
50.024898529052734,8.793299674987793,0.5973611111111111
50.02510070800781,8.80780029296875,0.5341666666666667
50.02519989013672,8.822199821472168,0
50.030399322509766,8.475199699401855,0.3244444444444445
50.030601501464844,8.48960018157959,0.9316666666666668
50.030799865722656,8.50409984588623,0.5156944444444445
50.03099822998047,8.518500328063965,0.19555555555555557
50.03120040893555,8.532999992370605,0.47194444444444444
50.03139877319336,8.54740047454834,0.13819444444444445
50.03160095214844,8.56190013885498,0.15791666666666668
50.031700134277344,8.576299667358398,0.3088888888888889
50.031898498535156,8.590800285339355,0.43125
50.032100677490234,8.605199813842773,0.5343055555555556
50.03229904174805,8.61970043182373,0.09069444444444447
50.032501220703125,8.634099960327148,0
50.03260040283203,8.648599624633789,0
50.032798767089844,8.663000106811523,0.5111111111111111
50.03300094604492,8.677499771118164,0.4577777777777778
50.03310012817383,8.691900253295898,0.761388888888889
50.03329849243164,8.706399917602539,0.6329166666666667
50.03350067138672,8.720800399780273,0
50.033599853515625,8.735300064086914,0
50.03379821777344,8.749699592590332,0
50.03390121459961,8.764200210571289,0
50.03409957885742,8.778599739074707,0.34375000000000006
50.03419876098633,8.793100357055664,0.5090277777777777
50.034400939941406,8.807600021362305,0
50.03450012207031,8.821999549865723,0
50.039798736572266,8.474900245666504,0.20736111111111113
50.03990173339844,8.489299774169922,0.4076388888888889
50.04010009765625,8.503800392150879,0.797638888888889
50.04029846191406,8.51830005645752,0.9580555555555557
50.04050064086914,8.532699584960938,0.7191666666666667
50.04069900512695,8.547200202941895,0.6415277777777778
50.04090118408203,8.561599731445312,0.6336111111111111
50.041099548339844,8.57610034942627,0.4781944444444445
50.04119873046875,8.590499877929688,0.39736111111111116
50.04140090942383,8.604999542236328,0.061527777777777785
50.04159927368164,8.619400024414062,0.049444444444444444
50.04180145263672,8.633899688720703,0
50.041900634765625,8.648300170898438,0
50.04209899902344,8.662799835205078,0
50.042301177978516,8.677200317382812,0.5201388888888889
50.04240036010742,8.691699981689453,0.7256944444444444
50.042598724365234,8.706100463867188,0.59
50.04280090332031,8.720600128173828,0.41180555555555554
50.04290008544922,8.734999656677246,0
50.04309844970703,8.749500274658203,0
50.0432014465332,8.763999938964844,0
50.043399810791016,8.778400421142578,0.33847222222222223
50.04349899291992,8.792900085449219,0.44777777777777783
50.043701171875,8.807299613952637,0.30097222222222225
50.043800354003906,8.821800231933594,0
50.04909896850586,8.474599838256836,0.18736111111111112
50.04930114746094,8.489100456237793,0.48305555555555557
50.049400329589844,8.503499984741211,0.7093055555555556
50.049598693847656,8.517999649047852,0.8636111111111112
50.049800872802734,8.532400131225586,1.0725
50.04999923706055,8.546899795532227,0.6205555555555555
50.050201416015625,8.561300277709961,0.6220833333333334
50.05039978027344,8.575799942016602,0.4802777777777778
50.050498962402344,8.590200424194336,0.3215277777777778
50.05070114135742,8.604700088500977,0.008611111111111111
50.050899505615234,8.619199752807617,0.026805555555555558
50.05110168457031,8.633600234985352,0
50.05120086669922,8.648099899291992,0.015833333333333335
50.05139923095703,8.662500381469727,0.2123611111111111
50.05160140991211,8.677000045776367,0.3972222222222222
50.051700592041016,8.691399574279785,1.1275000000000002
50.05189895629883,8.705900192260742,0.5336111111111111
50.052101135253906,8.72029972076416,0.27569444444444446
50.05220031738281,8.734800338745117,0
50.052398681640625,8.749300003051758,0.013194444444444444
50.0525016784668,8.763699531555176,0.15055555555555555
50.05270004272461,8.778200149536133,0.3359722222222222
50.05289840698242,8.79259967803955,0.6618055555555556
50.053001403808594,8.807100296020508,0.39375
50.053199768066406,8.821499824523926,0.3556944444444445
50.05839920043945,8.474300384521484,0.08805555555555557
50.05860137939453,8.488800048828125,0.1577777777777778
50.058799743652344,8.503199577331543,0.2413888888888889
50.05889892578125,8.5177001953125,0.6562500000000001
50.05910110473633,8.532099723815918,1.28875
50.05929946899414,8.546600341796875,0.632638888888889
50.05950164794922,8.560999870300293,0
50.05970001220703,8.575499534606934,0.6465277777777778
50.059898376464844,8.59000015258789,0.5179166666666667
50.060001373291016,8.604399681091309,0.07402777777777779
50.06019973754883,8.618900299072266,0
50.06039810180664,8.633299827575684,0
50.06050109863281,8.64780044555664,0
50.060699462890625,8.662300109863281,0
50.0609016418457,8.6766996383667,0.3184722222222222
50.061100006103516,8.691200256347656,0.5616666666666668
50.06119918823242,8.705599784851074,0.44583333333333336
50.0614013671875,8.720100402832031,0.29555555555555557
50.061500549316406,8.734600067138672,0.14541666666666667
50.06169891357422,8.74899959564209,0.13805555555555557
50.0619010925293,8.763500213623047,0.2827777777777778
50.0620002746582,8.777899742126465,0.45333333333333337
50.062198638916016,8.792400360107422,0.45986111111111116
50.06230163574219,8.806900024414062,0.6818055555555556
50.0625,8.82129955291748,0.2916666666666667
50.06769943237305,8.473999977111816,0.18597222222222223
50.067901611328125,8.488499641418457,0.5526388888888889
50.06809997558594,8.502900123596191,0.22666666666666668
50.068199157714844,8.517399787902832,0.4215277777777778
50.06840133666992,8.531800270080566,0.9379166666666667
50.068599700927734,8.546299934387207,0.6345833333333334
50.06880187988281,8.560799598693848,0
50.069000244140625,8.575200080871582,0
50.06919860839844,8.589699745178223,0
50.06930160522461,8.604100227355957,0
50.06949996948242,8.618599891662598,0.4287500000000001
50.069698333740234,8.633099555969238,0.30944444444444447
50.06990051269531,8.647500038146973,0.3640277777777778
50.06999969482422,8.661999702453613,0
50.0702018737793,8.67650032043457,0
50.07040023803711,8.690899848937988,0
50.070499420166016,8.705400466918945,0
50.070701599121094,8.719799995422363,0.3669444444444445
50.07080078125,8.734299659729004,0.31027777777777776
50.07099914550781,8.748800277709961,0
50.07120132446289,8.763199806213379,0.4954166666666667
50.0713005065918,8.777700424194336,0
50.07149887084961,8.792200088500977,0
50.07160186767578,8.806599617004395,0
50.071800231933594,8.821100234985352,0.596388888888889
50.07699966430664,8.473699569702148,0.4880555555555556
50.07720184326172,8.488200187683105,0.24180555555555558
50.07740020751953,8.502599716186523,0.30361111111111116
50.077598571777344,8.51710033416748,0.8490277777777778
50.077701568603516,8.531599998474121,0.7075
50.07789993286133,8.545999526977539,0.49069444444444443
50.07809829711914,8.560500144958496,0.3843055555555556
50.07830047607422,8.574899673461914,0.34750000000000003
50.07849884033203,8.589400291442871,0.523888888888889
50.0786018371582,8.603899955749512,0.8512500000000002
50.078800201416016,8.618300437927246,0.48916666666666675
50.07899856567383,8.632800102233887,0.8462500000000001
50.079200744628906,8.647299766540527,0.8891666666666668
50.07929992675781,8.661700248718262,0.6752777777777779
50.079498291015625,8.676199913024902,0.4952777777777778
50.0797004699707,8.690699577331543,0.6288888888888889
50.07979965209961,8.705100059509277,0
50.08000183105469,8.719599723815918,0
50.0802001953125,8.734100341796875,0.47763888888888895
50.080299377441406,8.748499870300293,0.4158333333333334
50.080501556396484,8.762999534606934,0.75375
50.08060073852539,8.77750015258789,1.131388888888889
50.0807991027832,8.791899681091309,0.7569444444444444
50.08089828491211,8.806400299072266,0.2904166666666667
50.08110046386719,8.820899963378906,0.3672222222222223
50.086299896240234,8.473400115966797,0.8337500000000001
50.08649826049805,8.487899780273438,0.34597222222222224
50.086700439453125,8.502300262451172,0.5044444444444445
50.08689880371094,8.516799926757812,1.0708333333333333
50.087100982666016,8.531299591064453,0.8177777777777778
50.08720016479492,8.545700073242188,0.9894444444444446
50.087398529052734,8.560199737548828,0.38583333333333336
50.08760070800781,8.574700355529785,0.69125
50.087799072265625,8.589099884033203,0.5273611111111112
50.0880012512207,8.603599548339844,0.5811111111111111
50.08810043334961,8.6181001663208,0.7784722222222222
50.08829879760742,8.632499694824219,0.7138888888888889
50.0885009765625,8.647000312805176,1.3570833333333334
50.088600158691406,8.661499977111816,1.228888888888889
50.08879852294922,8.67590045928955,0.9423611111111111
50.0890007019043,8.690400123596191,0.8495833333333334
50.0890998840332,8.704899787902832,0.5793055555555556
50.089298248291016,8.719300270080566,0.6508333333333334
50.089500427246094,8.733799934387207,0.5119444444444444
50.089599609375,8.748299598693848,0.9144444444444446
50.08980178833008,8.762700080871582,1.0438888888888889
50.089900970458984,8.777199745178223,1.0556944444444445
50.0900993347168,8.79170036315918,1.0522222222222222
50.0901985168457,8.80620002746582,0.8427777777777778
50.09040069580078,8.820599555969238,0.25277777777777777
50.09560012817383,8.473099708557129,0
50.09579849243164,8.487600326538086,0.5222222222222223
50.09600067138672,8.501999855041504,0.8984722222222223
50.09619903564453,8.516500473022461,0.4827777777777778
50.09640121459961,8.531000137329102,1.0648611111111113
50.096500396728516,8.545499801635742,0.7072222222222223
50.09669876098633,8.559900283813477,0.5161111111111112
50.096900939941406,8.574399948120117,0.9388888888888889
50.09709930419922,8.588899612426758,1.0888888888888888
50.0973014831543,8.603300094604492,1.2295833333333335
50.0974006652832,8.617799758911133,0.8381944444444445
50.097599029541016,8.63230037689209,1.2668055555555555
50.097801208496094,8.646699905395508,0.8222222222222222
50.097900390625,8.661199569702148,1.1947222222222222
50.09809875488281,8.675700187683105,1.9731944444444445
50.09830093383789,8.690199851989746,2.0231944444444445
50.0984001159668,8.70460033416748,1.0297222222222224
50.09859848022461,8.719099998474121,1.0125
50.09880065917969,8.733599662780762,0.5359722222222223
50.098899841308594,8.748000144958496,1.1375
50.099098205566406,8.762499809265137,1.6523611111111112
50.09920120239258,8.777000427246094,1.8681944444444447
50.09939956665039,8.791399955749512,1.2523611111111113
50.0994987487793,8.805899620056152,0.69125
50.099700927734375,8.82040023803711,0
50.10490036010742,8.472800254821777,0.29000000000000004
50.105098724365234,8.487299919128418,0.26722222222222225
50.10530090332031,8.501700401306152,0.33958333333333335
50.105499267578125,8.516200065612793,0
50.1057014465332,8.530699729919434,0.8034722222222223
50.105899810791016,8.54520034790039,1.5518055555555554
50.10599899291992,8.559599876403809,0.6470833333333333
50.106201171875,8.57409954071045,0.6666666666666667
50.10639953613281,8.588600158691406,1.0125
50.10660171508789,8.603099822998047,0.7636111111111112
50.1067008972168,8.617500305175781,1.053611111111111
50.10689926147461,8.631999969482422,1.6586111111111113
50.10710144042969,8.646499633789062,1.4394444444444445
50.1072998046875,8.660900115966797,1.8286111111111114
50.107398986816406,8.675399780273438,1.721388888888889
50.107601165771484,8.689900398254395,1.5484722222222222
50.1077995300293,8.704400062561035,0.8944444444444445
50.1078987121582,8.718799591064453,0.682638888888889
50.10810089111328,8.73330020904541,1.0272222222222223
50.10820007324219,8.74779987335205,1.9725000000000001
50.1083984375,8.762299537658691,1.6118055555555555
50.10850143432617,8.776700019836426,1.1118055555555555
50.108699798583984,8.791199684143066,1.015138888888889
50.1088981628418,8.805700302124023,0.5895833333333335
50.10900115966797,8.820199966430664,0.3806944444444445
50.114200592041016,8.47249984741211,0.1538888888888889
50.11439895629883,8.487000465393066,0.17041666666666666
50.114601135253906,8.501500129699707,0.25416666666666665
50.11479949951172,8.515899658203125,0.3309722222222222
50.1150016784668,8.530400276184082,0.7226388888888889
